,ID,ResDensity,N_TraitValue,Habitat,Res_MovementDimensionality,Con_MovementDimensionality,ConTaxa,ResTaxa
2139,40035,32.04633205,6.859875108,Marine,3D,3D,Oikopleura dioica Fol 1872,Isochrysis galbana Parke
2140,40035,32.04633205,19.82967259,Marine,3D,3D,Oikopleura dioica Fol 1872,Isochrysis galbana Parke
2141,40035,64.09266409,56.05669736,Marine,3D,3D,Oikopleura dioica Fol 1872,Isochrysis galbana Parke
2142,40035,64.09266409,37.16244358,Marine,3D,3D,Oikopleura dioica Fol 1872,Isochrysis galbana Parke
2143,40035,64.09266409,14.02524445,Marine,3D,3D,Oikopleura dioica Fol 1872,Isochrysis galbana Parke
2144,40035,64.09266409,39.83138396,Marine,3D,3D,Oikopleura dioica Fol 1872,Isochrysis galbana Parke
2145,40035,160.2316602,35.67515948,Marine,3D,3D,Oikopleura dioica Fol 1872,Isochrysis galbana Parke
2146,40035,160.2316602,141.1088744,Marine,3D,3D,Oikopleura dioica Fol 1872,Isochrysis galbana Parke
2147,40035,160.2316602,119.33443659999999,Marine,3D,3D,Oikopleura dioica Fol 1872,Isochrysis galbana Parke
2148,40035,160.2316602,39.01902248,Marine,3D,3D,Oikopleura dioica Fol 1872,Isochrysis galbana Parke
2149,40035,320.4633205,41.37011598,Marine,3D,3D,Oikopleura dioica Fol 1872,Isochrysis galbana Parke
2150,40035,320.4633205,111.0656398,Marine,3D,3D,Oikopleura dioica Fol 1872,Isochrysis galbana Parke
2151,40035,320.4633205,61.41291537,Marine,3D,3D,Oikopleura dioica Fol 1872,Isochrysis galbana Parke
2152,40035,320.4633205,83.61506989,Marine,3D,3D,Oikopleura dioica Fol 1872,Isochrysis galbana Parke
2153,40035,640.9266409,61.70105762,Marine,3D,3D,Oikopleura dioica Fol 1872,Isochrysis galbana Parke
2154,40035,640.9266409,76.17800811,Marine,3D,3D,Oikopleura dioica Fol 1872,Isochrysis galbana Parke
2155,40035,640.9266409,35.75929062,Marine,3D,3D,Oikopleura dioica Fol 1872,Isochrysis galbana Parke
2156,40035,640.9266409,24.85391434,Marine,3D,3D,Oikopleura dioica Fol 1872,Isochrysis galbana Parke
2157,40036,14.84784624,11.27935219,Marine,3D,3D,Oikopleura dioica Fol 1872,Chlorella spp.
2158,40036,14.84784624,18.86650717,Marine,3D,3D,Oikopleura dioica Fol 1872,Chlorella spp.
2159,40036,14.84784624,16.4368168,Marine,3D,3D,Oikopleura dioica Fol 1872,Chlorella spp.
2160,40036,14.84784624,12.09557862,Marine,3D,3D,Oikopleura dioica Fol 1872,Chlorella spp.
2161,40036,37.1196156,61.05364347,Marine,3D,3D,Oikopleura dioica Fol 1872,Chlorella spp.
2162,40036,37.1196156,81.6916092,Marine,3D,3D,Oikopleura dioica Fol 1872,Chlorella spp.
2163,40036,37.1196156,61.44364941,Marine,3D,3D,Oikopleura dioica Fol 1872,Chlorella spp.
2164,40036,37.1196156,35.21160359,Marine,3D,3D,Oikopleura dioica Fol 1872,Chlorella spp.
2165,40036,74.2392312,152.4419831,Marine,3D,3D,Oikopleura dioica Fol 1872,Chlorella spp.
2166,40036,74.2392312,120.42206329999999,Marine,3D,3D,Oikopleura dioica Fol 1872,Chlorella spp.
2167,40036,74.2392312,197.11973559999998,Marine,3D,3D,Oikopleura dioica Fol 1872,Chlorella spp.
2168,40036,74.2392312,3.858841569,Marine,3D,3D,Oikopleura dioica Fol 1872,Chlorella spp.
2169,40036,185.59807800000002,340.8857655,Marine,3D,3D,Oikopleura dioica Fol 1872,Chlorella spp.
2170,40036,185.59807800000002,133.4068868,Marine,3D,3D,Oikopleura dioica Fol 1872,Chlorella spp.
2171,40036,185.59807800000002,619.4234179,Marine,3D,3D,Oikopleura dioica Fol 1872,Chlorella spp.
2172,40036,185.59807800000002,166.4659738,Marine,3D,3D,Oikopleura dioica Fol 1872,Chlorella spp.
2173,40036,371.19615600000003,69.97910265,Marine,3D,3D,Oikopleura dioica Fol 1872,Chlorella spp.
2174,40036,371.19615600000003,183.6630396,Marine,3D,3D,Oikopleura dioica Fol 1872,Chlorella spp.
2175,40036,371.19615600000003,668.5654443,Marine,3D,3D,Oikopleura dioica Fol 1872,Chlorella spp.
2176,40036,371.19615600000003,900.0574017000001,Marine,3D,3D,Oikopleura dioica Fol 1872,Chlorella spp.
2177,40036,742.3923069,396.759008,Marine,3D,3D,Oikopleura dioica Fol 1872,Chlorella spp.
2178,40036,742.3923069,603.0543375,Marine,3D,3D,Oikopleura dioica Fol 1872,Chlorella spp.
2179,40036,742.3923069,1318.710274,Marine,3D,3D,Oikopleura dioica Fol 1872,Chlorella spp.
2180,40036,742.3923069,318.1112463,Marine,3D,3D,Oikopleura dioica Fol 1872,Chlorella spp.
2181,40037,12.82399542,1.169237603,Marine,3D,3D,Oikopleura dioica Fol 1872,Tetraselmis suecica Kylin (Butch)
2182,40037,12.82399542,0.102585839,Marine,3D,3D,Oikopleura dioica Fol 1872,Tetraselmis suecica Kylin (Butch)
2183,40037,12.82399542,0.076889607,Marine,3D,3D,Oikopleura dioica Fol 1872,Tetraselmis suecica Kylin (Butch)
2184,40037,32.05998855,6.120661649,Marine,3D,3D,Oikopleura dioica Fol 1872,Tetraselmis suecica Kylin (Butch)
2185,40037,32.05998855,12.11467016,Marine,3D,3D,Oikopleura dioica Fol 1872,Tetraselmis suecica Kylin (Butch)
2186,40037,32.05998855,3.957422147,Marine,3D,3D,Oikopleura dioica Fol 1872,Tetraselmis suecica Kylin (Butch)
2187,40037,32.05998855,0.57895786,Marine,3D,3D,Oikopleura dioica Fol 1872,Tetraselmis suecica Kylin (Butch)
2188,40037,64.11997023,6.323916457999999,Marine,3D,3D,Oikopleura dioica Fol 1872,Tetraselmis suecica Kylin (Butch)
2189,40037,64.11997023,5.813910101,Marine,3D,3D,Oikopleura dioica Fol 1872,Tetraselmis suecica Kylin (Butch)
2190,40037,64.11997023,1.508464019,Marine,3D,3D,Oikopleura dioica Fol 1872,Tetraselmis suecica Kylin (Butch)
2191,40037,64.11997023,1.557302551,Marine,3D,3D,Oikopleura dioica Fol 1872,Tetraselmis suecica Kylin (Butch)
2192,40037,160.2999084,12.21829723,Marine,3D,3D,Oikopleura dioica Fol 1872,Tetraselmis suecica Kylin (Butch)
2193,40037,160.2999084,21.39306281,Marine,3D,3D,Oikopleura dioica Fol 1872,Tetraselmis suecica Kylin (Butch)
2194,40037,160.2999084,22.53333726,Marine,3D,3D,Oikopleura dioica Fol 1872,Tetraselmis suecica Kylin (Butch)
2195,40037,160.2999084,4.132776262,Marine,3D,3D,Oikopleura dioica Fol 1872,Tetraselmis suecica Kylin (Butch)
2196,40037,320.59988549999997,0.48716823,Marine,3D,3D,Oikopleura dioica Fol 1872,Tetraselmis suecica Kylin (Butch)
2197,40037,320.59988549999997,69.00516932,Marine,3D,3D,Oikopleura dioica Fol 1872,Tetraselmis suecica Kylin (Butch)
2198,40037,320.59988549999997,38.5445952,Marine,3D,3D,Oikopleura dioica Fol 1872,Tetraselmis suecica Kylin (Butch)
2199,40037,641.1997022999999,31.57697126,Marine,3D,3D,Oikopleura dioica Fol 1872,Tetraselmis suecica Kylin (Butch)
2200,40037,641.1997022999999,17.27555146,Marine,3D,3D,Oikopleura dioica Fol 1872,Tetraselmis suecica Kylin (Butch)
2201,40037,641.1997022999999,40.71068481,Marine,3D,3D,Oikopleura dioica Fol 1872,Tetraselmis suecica Kylin (Butch)
2202,40038,0.25,0.06122449,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2203,40038,0.25,0.048780488,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2204,40038,0.25,0.08,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2205,40038,0.25,0.063157895,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2206,40038,0.25,0.069918699,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2207,40038,0.25,0.061111110999999996,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2208,40038,0.5,0.092307692,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2209,40038,0.5,0.24,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2210,40038,0.5,0.133333333,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2211,40038,0.5,0.14285714300000002,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2212,40038,0.5,0.130434783,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2213,40038,1.0,0.352941176,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2214,40038,1.0,0.31578947399999996,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2215,40038,1.0,0.352941176,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2216,40038,1.0,0.28571428600000004,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2217,40038,1.0,0.20689655199999998,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2218,40038,2.0,0.6,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2219,40038,2.0,0.428571429,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2220,40038,2.0,0.3,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2221,40038,2.0,0.375,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2222,40038,2.0,0.46666666700000003,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2223,40038,4.0,0.4615,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2224,40038,4.0,0.5,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2225,40038,4.0,0.666666667,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2226,40038,4.0,0.4285,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2227,40038,4.0,0.6,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2228,40038,4.0,0.46153846200000004,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2229,40038,8.0,0.7333333329999999,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2230,40038,8.0,0.666666667,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2231,40038,8.0,0.4615,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2232,40038,8.0,0.75,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2233,40038,8.0,0.666666667,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2234,40038,8.0,0.6,Freshwater,3D,3D,Coregonus albula (Linnaeus 1758),Daphnia magna Straus 1820
2235,40039,0.25,0.078787879,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2236,40039,0.25,0.057142857000000005,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2237,40039,0.25,0.022140221,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2238,40039,0.25,0.07013422799999999,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2239,40039,0.25,0.088216561,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2240,40039,0.25,0.040268456,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2241,40039,0.5,0.139534884,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2242,40039,0.5,0.181818182,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2243,40039,0.5,0.133333333,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2244,40039,0.5,0.075,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2245,40039,0.5,0.088235294,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2246,40039,0.5,0.090909091,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2247,40039,1.0,0.23076923100000002,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2248,40039,1.0,0.260869565,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2249,40039,1.0,0.162162162,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2250,40039,1.0,0.375,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2251,40039,1.0,0.3,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2252,40039,1.0,0.24,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2253,40039,2.0,0.352941176,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2254,40039,2.0,0.25,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2255,40039,2.0,0.40833333299999997,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2256,40039,2.0,0.46666666700000003,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2257,40039,2.0,0.31578947399999996,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2258,40039,4.0,0.483333333,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2259,40039,4.0,0.41666666700000005,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2260,40039,4.0,0.5166666670000001,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2261,40039,4.0,0.260869565,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2262,40039,4.0,0.38333333299999994,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2263,40039,4.0,0.36666666700000006,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2264,40039,8.0,0.5,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2265,40039,8.0,0.545454545,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2266,40039,8.0,0.4,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2267,40039,8.0,0.6166666670000001,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2268,40039,8.0,0.483333333,Freshwater,3D,3D,Coregonus fontanae Schulz and Freyhof 2003,Daphnia magna Straus 1820
2269,40042,10.0,0.0006944439999999999,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2270,40042,10.0,0.000555556,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2271,40042,10.0,0.0006944439999999999,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2272,40042,10.0,0.000555556,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2273,40042,10.0,0.0006944439999999999,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2274,40042,10.0,0.000555556,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2275,40042,10.0,0.00041666699999999996,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2276,40042,10.0,0.000625,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2277,40042,25.0,0.000138889,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2278,40042,25.0,0.0014583329999999998,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2279,40042,25.0,0.0014583329999999998,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2280,40042,25.0,0.0015277779999999998,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2281,40042,25.0,0.0007638889999999999,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2282,40042,25.0,0.000555556,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2283,40042,25.0,0.000277778,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2284,40042,25.0,0.000208333,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2285,40042,50.0,0.000625,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2286,40042,50.0,0.0022916670000000003,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2287,40042,50.0,0.002048611,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2288,40042,50.0,0.003368056,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2289,40042,50.0,0.002777778,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2290,40042,50.0,0.003333333,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2291,40042,50.0,0.002777778,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2292,40042,50.0,0.0022222220000000003,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2293,40042,75.0,0.0030555559999999996,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2294,40042,75.0,0.0029861109999999996,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2295,40042,75.0,0.003541667,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2296,40042,75.0,0.001388889,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2297,40042,75.0,0.002916667,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2298,40042,75.0,0.002638889,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2299,40042,75.0,0.003333333,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2300,40042,75.0,0.0036111109999999997,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2301,40042,100.0,0.0043055559999999994,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2302,40042,100.0,0.0032638890000000003,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2303,40042,100.0,0.0053472219999999996,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2304,40042,100.0,0.004236111,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2305,40042,100.0,0.004375,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2306,40042,100.0,0.004027778,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2307,40042,100.0,0.0036111109999999997,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2308,40042,100.0,0.000833333,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2309,40042,150.0,0.0036805559999999998,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2310,40042,150.0,0.005972221999999999,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2311,40042,150.0,0.005034722,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2312,40042,150.0,0.0053472219999999996,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2313,40042,150.0,0.004166667,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2314,40042,150.0,0.0057986109999999995,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2315,40042,150.0,0.0011111110000000001,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2316,40042,150.0,0.0007638889999999999,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2317,40042,200.0,0.002430556,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2318,40042,200.0,0.003472222,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2319,40042,200.0,0.0011805560000000001,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2320,40042,200.0,0.006875,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2321,40042,200.0,0.003541667,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2322,40042,200.0,0.0030555559999999996,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2323,40042,200.0,0.0015972220000000001,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2324,40042,200.0,0.005416666999999999,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2325,40042,250.0,0.0022222220000000003,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2326,40042,250.0,0.0029861109999999996,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2327,40042,250.0,0.0040625,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2328,40042,250.0,0.004270833,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2329,40042,250.0,0.002013889,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2330,40042,250.0,0.0029861109999999996,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2331,40042,250.0,0.004166667,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2332,40042,250.0,0.004375,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2333,40042,300.0,0.003402778,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2334,40042,300.0,0.0032638890000000003,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2335,40042,300.0,0.0018402779999999999,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2336,40042,300.0,0.005277778,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2337,40042,300.0,0.002395833,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2338,40042,300.0,0.004097222,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2339,40042,300.0,0.001875,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2340,40042,300.0,0.005416666999999999,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2341,40042,350.0,0.0058333330000000004,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2342,40042,350.0,0.005520833,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2343,40042,350.0,0.003923611,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2344,40042,350.0,0.002847222,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2345,40042,350.0,0.0028819440000000004,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2346,40042,350.0,0.005972221999999999,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2347,40042,350.0,0.004131944,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2348,40042,350.0,0.0025,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2349,40042,400.0,0.003472222,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2350,40042,400.0,0.0021875,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2351,40042,400.0,0.001736111,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2352,40042,400.0,0.002569444,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2353,40042,400.0,0.0048611109999999996,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2354,40042,400.0,0.001875,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2355,40042,400.0,0.0022916670000000003,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2356,40042,400.0,0.004722222,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2357,40043,10.0,0.0006944439999999999,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2358,40043,10.0,0.000451389,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2359,40043,10.0,0.000625,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2360,40043,10.0,0.0006944439999999999,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2361,40043,10.0,0.0006944439999999999,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2362,40043,10.0,0.000625,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2363,40043,10.0,0.0005208330000000001,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2364,40043,10.0,0.000277778,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2365,40043,25.0,0.000902778,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2366,40043,25.0,0.000555556,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
2367,40043,25.0,0.00034722199999999995,Freshwater,2D,2D,Macrobiotus richtersi Murray 1911,Acrobeloides nanus ????
